value,count,year,NAME
52,22722,1999,Canada/Greenland/Iceland [CGI:2]
53,20975,1999,Canada/Greenland/Iceland [CGI:2]
54,18995,1999,Canada/Greenland/Iceland [CGI:2]
55,17223,1999,Canada/Greenland/Iceland [CGI:2]
56,15834,1999,Canada/Greenland/Iceland [CGI:2]
57,14776,1999,Canada/Greenland/Iceland [CGI:2]
58,13751,1999,Canada/Greenland/Iceland [CGI:2]
59,12577,1999,Canada/Greenland/Iceland [CGI:2]
60,11779,1999,Canada/Greenland/Iceland [CGI:2]
61,10549,1999,Canada/Greenland/Iceland [CGI:2]
62,9886,1999,Canada/Greenland/Iceland [CGI:2]
63,9157,1999,Canada/Greenland/Iceland [CGI:2]
64,8301,1999,Canada/Greenland/Iceland [CGI:2]
65,7702,1999,Canada/Greenland/Iceland [CGI:2]
66,7087,1999,Canada/Greenland/Iceland [CGI:2]
67,6169,1999,Canada/Greenland/Iceland [CGI:2]
68,5867,1999,Canada/Greenland/Iceland [CGI:2]
69,5385,1999,Canada/Greenland/Iceland [CGI:2]
70,4761,1999,Canada/Greenland/Iceland [CGI:2]
71,4246,1999,Canada/Greenland/Iceland [CGI:2]
72,3801,1999,Canada/Greenland/Iceland [CGI:2]
73,3466,1999,Canada/Greenland/Iceland [CGI:2]
74,3032,1999,Canada/Greenland/Iceland [CGI:2]
75,2564,1999,Canada/Greenland/Iceland [CGI:2]
76,2265,1999,Canada/Greenland/Iceland [CGI:2]
77,1817,1999,Canada/Greenland/Iceland [CGI:2]
78,1526,1999,Canada/Greenland/Iceland [CGI:2]
79,1206,1999,Canada/Greenland/Iceland [CGI:2]
80,939,1999,Canada/Greenland/Iceland [CGI:2]
81,752,1999,Canada/Greenland/Iceland [CGI:2]
82,568,1999,Canada/Greenland/Iceland [CGI:2]
83,444,1999,Canada/Greenland/Iceland [CGI:2]
84,300,1999,Canada/Greenland/Iceland [CGI:2]
85,201,1999,Canada/Greenland/Iceland [CGI:2]
86,123,1999,Canada/Greenland/Iceland [CGI:2]
87,86,1999,Canada/Greenland/Iceland [CGI:2]
88,29,1999,Canada/Greenland/Iceland [CGI:2]
89,7,1999,Canada/Greenland/Iceland [CGI:2]
0,708563,1999,Central North America [CNA:4]
1,329197,1999,Central North America [CNA:4]
2,212361,1999,Central North America [CNA:4]
3,321191,1999,Central North America [CNA:4]
4,806497,1999,Central North America [CNA:4]
5,1423918,1999,Central North America [CNA:4]
6,1698103,1999,Central North America [CNA:4]
7,1669785,1999,Central North America [CNA:4]
8,1536557,1999,Central North America [CNA:4]
9,1387783,1999,Central North America [CNA:4]
10,1258552,1999,Central North America [CNA:4]
11,1149858,1999,Central North America [CNA:4]
12,1068040,1999,Central North America [CNA:4]
13,1009369,1999,Central North America [CNA:4]
14,973988,1999,Central North America [CNA:4]
15,955512,1999,Central North America [CNA:4]
16,960931,1999,Central North America [CNA:4]
17,984382,1999,Central North America [CNA:4]
18,1025648,1999,Central North America [CNA:4]
19,1079444,1999,Central North America [CNA:4]
20,1141432,1999,Central North America [CNA:4]
21,1213609,1999,Central North America [CNA:4]
22,1298585,1999,Central North America [CNA:4]
23,1418266,1999,Central North America [CNA:4]
24,1571784,1999,Central North America [CNA:4]
25,1739380,1999,Central North America [CNA:4]
26,1878649,1999,Central North America [CNA:4]
27,1953447,1999,Central North America [CNA:4]
28,1961678,1999,Central North America [CNA:4]
29,1910490,1999,Central North America [CNA:4]
30,1823598,1999,Central North America [CNA:4]
31,1713716,1999,Central North America [CNA:4]
32,1586600,1999,Central North America [CNA:4]
33,1443060,1999,Central North America [CNA:4]
34,1298031,1999,Central North America [CNA:4]
35,1161528,1999,Central North America [CNA:4]
36,1039495,1999,Central North America [CNA:4]
37,927899,1999,Central North America [CNA:4]
38,817720,1999,Central North America [CNA:4]
39,714873,1999,Central North America [CNA:4]
40,622667,1999,Central North America [CNA:4]
41,545055,1999,Central North America [CNA:4]
42,477154,1999,Central North America [CNA:4]
43,419035,1999,Central North America [CNA:4]
44,368415,1999,Central North America [CNA:4]
45,326293,1999,Central North America [CNA:4]
46,288621,1999,Central North America [CNA:4]
47,257503,1999,Central North America [CNA:4]
48,231886,1999,Central North America [CNA:4]
49,213321,1999,Central North America [CNA:4]
50,195626,1999,Central North America [CNA:4]
51,177012,1999,Central North America [CNA:4]
52,161653,1999,Central North America [CNA:4]
53,146067,1999,Central North America [CNA:4]
54,130389,1999,Central North America [CNA:4]
55,116539,1999,Central North America [CNA:4]
56,105627,1999,Central North America [CNA:4]
57,96449,1999,Central North America [CNA:4]
58,89672,1999,Central North America [CNA:4]
59,82632,1999,Central North America [CNA:4]
60,77584,1999,Central North America [CNA:4]
61,72472,1999,Central North America [CNA:4]
62,67719,1999,Central North America [CNA:4]
63,63879,1999,Central North America [CNA:4]
64,59983,1999,Central North America [CNA:4]
65,56980,1999,Central North America [CNA:4]
66,53753,1999,Central North America [CNA:4]
67,51598,1999,Central North America [CNA:4]
68,50117,1999,Central North America [CNA:4]
69,49022,1999,Central North America [CNA:4]
70,47983,1999,Central North America [CNA:4]
71,47750,1999,Central North America [CNA:4]
72,46938,1999,Central North America [CNA:4]
73,46287,1999,Central North America [CNA:4]
74,46172,1999,Central North America [CNA:4]
75,44803,1999,Central North America [CNA:4]
76,43435,1999,Central North America [CNA:4]
77,41762,1999,Central North America [CNA:4]
78,38925,1999,Central North America [CNA:4]
79,36557,1999,Central North America [CNA:4]
80,32900,1999,Central North America [CNA:4]
81,29405,1999,Central North America [CNA:4]
82,25203,1999,Central North America [CNA:4]
83,20437,1999,Central North America [CNA:4]
84,16112,1999,Central North America [CNA:4]
85,11972,1999,Central North America [CNA:4]
86,8025,1999,Central North America [CNA:4]
87,5092,1999,Central North America [CNA:4]
88,2865,1999,Central North America [CNA:4]
89,1454,1999,Central North America [CNA:4]
90,572,1999,Central North America [CNA:4]
91,129,1999,Central North America [CNA:4]
92,16,1999,Central North America [CNA:4]
93,1,1999,Central North America [CNA:4]
0,1352087,1999,East Africa [EAF:16]
1,784389,1999,East Africa [EAF:16]
2,2171125,1999,East Africa [EAF:16]
3,5087977,1999,East Africa [EAF:16]
4,7844049,1999,East Africa [EAF:16]
5,8623249,1999,East Africa [EAF:16]
6,7572449,1999,East Africa [EAF:16]
7,6069432,1999,East Africa [EAF:16]
8,4736685,1999,East Africa [EAF:16]
9,3694445,1999,East Africa [EAF:16]
10,2916013,1999,East Africa [EAF:16]
11,2335468,1999,East Africa [EAF:16]
12,1905186,1999,East Africa [EAF:16]
13,1583661,1999,East Africa [EAF:16]
14,1337520,1999,East Africa [EAF:16]
15,1153572,1999,East Africa [EAF:16]
16,1007692,1999,East Africa [EAF:16]
17,891694,1999,East Africa [EAF:16]
18,797749,1999,East Africa [EAF:16]
19,720352,1999,East Africa [EAF:16]
20,654099,1999,East Africa [EAF:16]
21,593998,1999,East Africa [EAF:16]
22,541394,1999,East Africa [EAF:16]
23,496445,1999,East Africa [EAF:16]
24,453110,1999,East Africa [EAF:16]
25,418106,1999,East Africa [EAF:16]
26,386001,1999,East Africa [EAF:16]
27,352875,1999,East Africa [EAF:16]
28,319189,1999,East Africa [EAF:16]
29,284534,1999,East Africa [EAF:16]
30,253002,1999,East Africa [EAF:16]
31,224017,1999,East Africa [EAF:16]
32,196240,1999,East Africa [EAF:16]
33,171243,1999,East Africa [EAF:16]
34,148502,1999,East Africa [EAF:16]
35,128714,1999,East Africa [EAF:16]
36,110564,1999,East Africa [EAF:16]
37,95348,1999,East Africa [EAF:16]
38,82319,1999,East Africa [EAF:16]
39,70567,1999,East Africa [EAF:16]
40,60070,1999,East Africa [EAF:16]
41,51341,1999,East Africa [EAF:16]
42,44042,1999,East Africa [EAF:16]
43,37666,1999,East Africa [EAF:16]
44,32318,1999,East Africa [EAF:16]
45,27780,1999,East Africa [EAF:16]
46,24144,1999,East Africa [EAF:16]
47,21031,1999,East Africa [EAF:16]
48,18471,1999,East Africa [EAF:16]
49,16094,1999,East Africa [EAF:16]
50,14080,1999,East Africa [EAF:16]
51,12694,1999,East Africa [EAF:16]
52,10993,1999,East Africa [EAF:16]
53,9706,1999,East Africa [EAF:16]
54,8686,1999,East Africa [EAF:16]
55,7590,1999,East Africa [EAF:16]
56,6681,1999,East Africa [EAF:16]
57,6281,1999,East Africa [EAF:16]
58,5581,1999,East Africa [EAF:16]
59,5115,1999,East Africa [EAF:16]
60,4633,1999,East Africa [EAF:16]
61,4337,1999,East Africa [EAF:16]
62,3914,1999,East Africa [EAF:16]
63,3532,1999,East Africa [EAF:16]
64,3321,1999,East Africa [EAF:16]
65,3084,1999,East Africa [EAF:16]
66,2888,1999,East Africa [EAF:16]
67,2522,1999,East Africa [EAF:16]
68,2243,1999,East Africa [EAF:16]
69,2180,1999,East Africa [EAF:16]
70,1969,1999,East Africa [EAF:16]
71,1861,1999,East Africa [EAF:16]
72,1689,1999,East Africa [EAF:16]
73,1536,1999,East Africa [EAF:16]
74,1483,1999,East Africa [EAF:16]
75,1384,1999,East Africa [EAF:16]
76,1331,1999,East Africa [EAF:16]
77,1252,1999,East Africa [EAF:16]
78,1208,1999,East Africa [EAF:16]
79,1118,1999,East Africa [EAF:16]
80,1076,1999,East Africa [EAF:16]
81,1003,1999,East Africa [EAF:16]
82,963,1999,East Africa [EAF:16]
83,859,1999,East Africa [EAF:16]
84,725,1999,East Africa [EAF:16]
85,578,1999,East Africa [EAF:16]
86,421,1999,East Africa [EAF:16]
87,272,1999,East Africa [EAF:16]
88,146,1999,East Africa [EAF:16]
89,38,1999,East Africa [EAF:16]
90,18,1999,East Africa [EAF:16]
91,2,1999,East Africa [EAF:16]
0,2168983,1999,East Asia [EAS:22]
1,764418,1999,East Asia [EAS:22]
2,1250925,1999,East Asia [EAS:22]
3,4254996,1999,East Asia [EAS:22]
4,8463678,1999,East Asia [EAS:22]
5,9886836,1999,East Asia [EAS:22]
6,8614163,1999,East Asia [EAS:22]
7,6799455,1999,East Asia [EAS:22]
8,5369634,1999,East Asia [EAS:22]
9,4371782,1999,East Asia [EAS:22]
10,3664079,1999,East Asia [EAS:22]
11,3143143,1999,East Asia [EAS:22]
12,2750566,1999,East Asia [EAS:22]
13,2448810,1999,East Asia [EAS:22]
14,2215917,1999,East Asia [EAS:22]
15,2040375,1999,East Asia [EAS:22]
16,1903337,1999,East Asia [EAS:22]
17,1799991,1999,East Asia [EAS:22]
18,1711200,1999,East Asia [EAS:22]
19,1632541,1999,East Asia [EAS:22]
20,1566514,1999,East Asia [EAS:22]
21,1507530,1999,East Asia [EAS:22]
22,1448034,1999,East Asia [EAS:22]
23,1396635,1999,East Asia [EAS:22]
24,1357987,1999,East Asia [EAS:22]
25,1331182,1999,East Asia [EAS:22]
26,1310779,1999,East Asia [EAS:22]
27,1291177,1999,East Asia [EAS:22]
28,1268048,1999,East Asia [EAS:22]
29,1239508,1999,East Asia [EAS:22]
30,1212350,1999,East Asia [EAS:22]
31,1178904,1999,East Asia [EAS:22]
32,1142040,1999,East Asia [EAS:22]
33,1102421,1999,East Asia [EAS:22]
34,1064385,1999,East Asia [EAS:22]
35,1025154,1999,East Asia [EAS:22]
36,990073,1999,East Asia [EAS:22]
37,949544,1999,East Asia [EAS:22]
38,908767,1999,East Asia [EAS:22]
39,862339,1999,East Asia [EAS:22]
40,812489,1999,East Asia [EAS:22]
41,760731,1999,East Asia [EAS:22]
42,714550,1999,East Asia [EAS:22]
43,670443,1999,East Asia [EAS:22]
44,626062,1999,East Asia [EAS:22]
45,585179,1999,East Asia [EAS:22]
46,545847,1999,East Asia [EAS:22]
47,511647,1999,East Asia [EAS:22]
48,481027,1999,East Asia [EAS:22]
49,453454,1999,East Asia [EAS:22]
50,427434,1999,East Asia [EAS:22]
51,398677,1999,East Asia [EAS:22]
52,364605,1999,East Asia [EAS:22]
53,335473,1999,East Asia [EAS:22]
54,301298,1999,East Asia [EAS:22]
55,268139,1999,East Asia [EAS:22]
56,241442,1999,East Asia [EAS:22]
57,220980,1999,East Asia [EAS:22]
58,203098,1999,East Asia [EAS:22]
59,188424,1999,East Asia [EAS:22]
60,175653,1999,East Asia [EAS:22]
61,162683,1999,East Asia [EAS:22]
62,150653,1999,East Asia [EAS:22]
63,139027,1999,East Asia [EAS:22]
64,128142,1999,East Asia [EAS:22]
65,119379,1999,East Asia [EAS:22]
66,110462,1999,East Asia [EAS:22]
67,103009,1999,East Asia [EAS:22]
68,97011,1999,East Asia [EAS:22]
69,91641,1999,East Asia [EAS:22]
70,87056,1999,East Asia [EAS:22]
71,83544,1999,East Asia [EAS:22]
72,80529,1999,East Asia [EAS:22]
73,77832,1999,East Asia [EAS:22]
74,75506,1999,East Asia [EAS:22]
75,73759,1999,East Asia [EAS:22]
76,72870,1999,East Asia [EAS:22]
77,71833,1999,East Asia [EAS:22]
78,70934,1999,East Asia [EAS:22]
79,70294,1999,East Asia [EAS:22]
80,70274,1999,East Asia [EAS:22]
81,69521,1999,East Asia [EAS:22]
82,68376,1999,East Asia [EAS:22]
83,66914,1999,East Asia [EAS:22]
84,64653,1999,East Asia [EAS:22]
85,60673,1999,East Asia [EAS:22]
86,55182,1999,East Asia [EAS:22]
87,46336,1999,East Asia [EAS:22]
88,34084,1999,East Asia [EAS:22]
89,20683,1999,East Asia [EAS:22]
90,9430,1999,East Asia [EAS:22]
91,3132,1999,East Asia [EAS:22]
92,674,1999,East Asia [EAS:22]
93,83,1999,East Asia [EAS:22]
94,7,1999,East Asia [EAS:22]
0,1497022,1999,East North America [ENA:5]
1,481196,1999,East North America [ENA:5]
2,311364,1999,East North America [ENA:5]
3,505171,1999,East North America [ENA:5]
4,1355027,1999,East North America [ENA:5]
5,2147341,1999,East North America [ENA:5]
6,2118403,1999,East North America [ENA:5]
7,1726041,1999,East North America [ENA:5]
8,1353249,1999,East North America [ENA:5]
9,1080558,1999,East North America [ENA:5]
10,886777,1999,East North America [ENA:5]
11,746925,1999,East North America [ENA:5]
12,647197,1999,East North America [ENA:5]
13,570779,1999,East North America [ENA:5]
14,517859,1999,East North America [ENA:5]
15,478619,1999,East North America [ENA:5]
16,451031,1999,East North America [ENA:5]
17,436519,1999,East North America [ENA:5]
18,428811,1999,East North America [ENA:5]
19,426291,1999,East North America [ENA:5]
20,428686,1999,East North America [ENA:5]
21,432198,1999,East North America [ENA:5]
22,442822,1999,East North America [ENA:5]
23,461331,1999,East North America [ENA:5]
24,495267,1999,East North America [ENA:5]
25,544426,1999,East North America [ENA:5]
26,590871,1999,East North America [ENA:5]
27,627536,1999,East North America [ENA:5]
28,647320,1999,East North America [ENA:5]
29,655043,1999,East North America [ENA:5]
30,655999,1999,East North America [ENA:5]
31,650285,1999,East North America [ENA:5]
32,639873,1999,East North America [ENA:5]
33,621949,1999,East North America [ENA:5]
34,597708,1999,East North America [ENA:5]
35,575055,1999,East North America [ENA:5]
36,550568,1999,East North America [ENA:5]
37,523150,1999,East North America [ENA:5]
38,490930,1999,East North America [ENA:5]
39,455715,1999,East North America [ENA:5]
40,423418,1999,East North America [ENA:5]
41,389149,1999,East North America [ENA:5]
42,359786,1999,East North America [ENA:5]
43,331525,1999,East North America [ENA:5]
44,305423,1999,East North America [ENA:5]
45,281639,1999,East North America [ENA:5]
46,260225,1999,East North America [ENA:5]
47,241518,1999,East North America [ENA:5]
48,227021,1999,East North America [ENA:5]
49,214498,1999,East North America [ENA:5]
50,202174,1999,East North America [ENA:5]
51,188702,1999,East North America [ENA:5]
52,175505,1999,East North America [ENA:5]
53,163464,1999,East North America [ENA:5]
54,148569,1999,East North America [ENA:5]
55,134657,1999,East North America [ENA:5]
56,122984,1999,East North America [ENA:5]
57,114239,1999,East North America [ENA:5]
58,107631,1999,East North America [ENA:5]
59,101764,1999,East North America [ENA:5]
60,96400,1999,East North America [ENA:5]
61,91139,1999,East North America [ENA:5]
62,85958,1999,East North America [ENA:5]
63,80953,1999,East North America [ENA:5]
64,76569,1999,East North America [ENA:5]
65,71857,1999,East North America [ENA:5]
66,68190,1999,East North America [ENA:5]
67,65044,1999,East North America [ENA:5]
68,63103,1999,East North America [ENA:5]
69,61356,1999,East North America [ENA:5]
70,60299,1999,East North America [ENA:5]
71,59220,1999,East North America [ENA:5]
72,58590,1999,East North America [ENA:5]
73,58054,1999,East North America [ENA:5]
74,58102,1999,East North America [ENA:5]
75,57626,1999,East North America [ENA:5]
76,58126,1999,East North America [ENA:5]
77,57088,1999,East North America [ENA:5]
78,56568,1999,East North America [ENA:5]
79,55212,1999,East North America [ENA:5]
80,53083,1999,East North America [ENA:5]
81,50402,1999,East North America [ENA:5]
82,46281,1999,East North America [ENA:5]
83,41543,1999,East North America [ENA:5]
84,35881,1999,East North America [ENA:5]
85,30002,1999,East North America [ENA:5]
86,23510,1999,East North America [ENA:5]
87,16271,1999,East North America [ENA:5]
88,10161,1999,East North America [ENA:5]
89,5027,1999,East North America [ENA:5]
90,2021,1999,East North America [ENA:5]
91,529,1999,East North America [ENA:5]
92,102,1999,East North America [ENA:5]
93,8,1999,East North America [ENA:5]
0,2369981,1999,South Europe/Mediterranean [MED:13]
1,5537817,1999,South Europe/Mediterranean [MED:13]
2,3165161,1999,South Europe/Mediterranean [MED:13]
3,2838484,1999,South Europe/Mediterranean [MED:13]
4,3075472,1999,South Europe/Mediterranean [MED:13]
5,2938775,1999,South Europe/Mediterranean [MED:13]
6,2599570,1999,South Europe/Mediterranean [MED:13]
7,2294872,1999,South Europe/Mediterranean [MED:13]
8,2028940,1999,South Europe/Mediterranean [MED:13]
9,1806856,1999,South Europe/Mediterranean [MED:13]
10,1612259,1999,South Europe/Mediterranean [MED:13]
11,1450230,1999,South Europe/Mediterranean [MED:13]
12,1314060,1999,South Europe/Mediterranean [MED:13]
13,1204192,1999,South Europe/Mediterranean [MED:13]
14,1113601,1999,South Europe/Mediterranean [MED:13]
15,1039851,1999,South Europe/Mediterranean [MED:13]
16,986056,1999,South Europe/Mediterranean [MED:13]
17,938586,1999,South Europe/Mediterranean [MED:13]
18,902064,1999,South Europe/Mediterranean [MED:13]
19,871149,1999,South Europe/Mediterranean [MED:13]
20,841362,1999,South Europe/Mediterranean [MED:13]
21,813532,1999,South Europe/Mediterranean [MED:13]
22,791157,1999,South Europe/Mediterranean [MED:13]
23,768385,1999,South Europe/Mediterranean [MED:13]
24,750772,1999,South Europe/Mediterranean [MED:13]
25,740246,1999,South Europe/Mediterranean [MED:13]
26,730137,1999,South Europe/Mediterranean [MED:13]
27,716181,1999,South Europe/Mediterranean [MED:13]
28,701530,1999,South Europe/Mediterranean [MED:13]
29,682585,1999,South Europe/Mediterranean [MED:13]
30,668702,1999,South Europe/Mediterranean [MED:13]
31,648202,1999,South Europe/Mediterranean [MED:13]
32,627832,1999,South Europe/Mediterranean [MED:13]
33,606247,1999,South Europe/Mediterranean [MED:13]
34,584901,1999,South Europe/Mediterranean [MED:13]
35,563879,1999,South Europe/Mediterranean [MED:13]
36,544573,1999,South Europe/Mediterranean [MED:13]
37,523772,1999,South Europe/Mediterranean [MED:13]
38,500535,1999,South Europe/Mediterranean [MED:13]
39,473237,1999,South Europe/Mediterranean [MED:13]
40,445004,1999,South Europe/Mediterranean [MED:13]
41,417501,1999,South Europe/Mediterranean [MED:13]
42,390980,1999,South Europe/Mediterranean [MED:13]
43,367271,1999,South Europe/Mediterranean [MED:13]
44,342197,1999,South Europe/Mediterranean [MED:13]
45,322426,1999,South Europe/Mediterranean [MED:13]
46,303324,1999,South Europe/Mediterranean [MED:13]
47,288735,1999,South Europe/Mediterranean [MED:13]
48,274104,1999,South Europe/Mediterranean [MED:13]
49,261867,1999,South Europe/Mediterranean [MED:13]
50,249327,1999,South Europe/Mediterranean [MED:13]
51,234992,1999,South Europe/Mediterranean [MED:13]
52,221164,1999,South Europe/Mediterranean [MED:13]
53,205682,1999,South Europe/Mediterranean [MED:13]
54,189042,1999,South Europe/Mediterranean [MED:13]
55,172108,1999,South Europe/Mediterranean [MED:13]
56,158820,1999,South Europe/Mediterranean [MED:13]
57,146608,1999,South Europe/Mediterranean [MED:13]
58,137551,1999,South Europe/Mediterranean [MED:13]
59,128539,1999,South Europe/Mediterranean [MED:13]
60,120651,1999,South Europe/Mediterranean [MED:13]
61,113279,1999,South Europe/Mediterranean [MED:13]
62,105777,1999,South Europe/Mediterranean [MED:13]
63,98088,1999,South Europe/Mediterranean [MED:13]
64,90597,1999,South Europe/Mediterranean [MED:13]
65,84157,1999,South Europe/Mediterranean [MED:13]
66,77223,1999,South Europe/Mediterranean [MED:13]
67,71700,1999,South Europe/Mediterranean [MED:13]
68,66028,1999,South Europe/Mediterranean [MED:13]
69,61409,1999,South Europe/Mediterranean [MED:13]
70,57531,1999,South Europe/Mediterranean [MED:13]
71,54203,1999,South Europe/Mediterranean [MED:13]
72,50903,1999,South Europe/Mediterranean [MED:13]
73,48243,1999,South Europe/Mediterranean [MED:13]
74,45450,1999,South Europe/Mediterranean [MED:13]
75,43219,1999,South Europe/Mediterranean [MED:13]
76,41350,1999,South Europe/Mediterranean [MED:13]
77,39071,1999,South Europe/Mediterranean [MED:13]
78,37254,1999,South Europe/Mediterranean [MED:13]
79,35070,1999,South Europe/Mediterranean [MED:13]
80,32977,1999,South Europe/Mediterranean [MED:13]
81,30621,1999,South Europe/Mediterranean [MED:13]
82,28027,1999,South Europe/Mediterranean [MED:13]
83,25170,1999,South Europe/Mediterranean [MED:13]
84,22427,1999,South Europe/Mediterranean [MED:13]
85,18435,1999,South Europe/Mediterranean [MED:13]
